Store	Date	foot_traffic	visitor	customer	Transaction	sale
Store 6	2016-11-26	20218	2353	639	91	58149
Store 6	2016-11-27	16247	1864	324	80	25920
Store 6	2016-11-28	14319	2555	356	99	35244
Store 6	2016-11-29	16598	2964	582	69	40158
Store 6	2016-11-30	20419	3752	471	97	45687
Store 6	2016-12-01	18564	2219	517	86	44462
Store 6	2016-12-02	18957	2326	251	108	27108
Store 6	2016-12-03	14408	2829	520	90	46800
Store 6	2016-12-04	18080	4063	816	62	50592
Store 6	2016-12-05	18151	3466	962	72	69264
Store 6	2016-12-06	19795	2725	464	80	37120
Store 6	2016-12-07	19894	2202	632	97	61304
Store 6	2016-12-08	13997	2734	736	87	64032
Store 6	2016-12-09	21159	5074	944	59	55696
Store 6	2016-12-10	11034	1719	361	81	29241
Store 6	2016-12-11	20555	2876	539	90	48510
Store 6	2016-12-12	13867	2291	459	78	35802
Store 6	2016-12-13	20069	3351	599	87	52113
Store 6	2016-12-14	18484	4449	637	112	71344
Store 6	2016-12-15	15486	2750	316	91	28756
Store 6	2016-12-16	22602	4020	996	94	93624
Store 6	2016-12-17	23017	3246	525	109	57225
Store 6	2016-12-18	17951	2736	712	76	54112
Store 6	2016-12-19	17907	2598	502	90	45180
Store 6	2016-12-20	21387	4134	1106	84	92904
Store 6	2016-12-21	16059	3354	339	128	43392
Store 6	2016-12-22	16804	3949	648	104	67392
Store 6	2016-12-23	17785	3967	1007	110	110770
Store 6	2016-12-24	20735	2212	303	70	21210
Store 6	2016-12-25	19086	4092	758	70	53060
Store 6	2016-12-26	18797	1930	336	87	29232
Store 6	2016-12-27	15614	3731	1048	102	106896
Store 6	2016-12-28	20228	4067	470	102	47940
Store 6	2016-12-29	18823	2655	699	85	59415
Store 6	2016-12-30	15036	3056	349	81	28269
Store 6	2016-12-31	20467	2712	429	85	36465
Store 6	2017-01-01	16329	3475	886	88	77968
Store 6	2017-01-02	21210	4197	690	79	54510
Store 6	2017-01-03	23896	2614	627	109	68343
Store 6	2017-01-04	17456	2839	309	80	24720
Store 6	2017-01-05	17802	1841	195	127	24765
Store 6	2017-01-06	19428	3611	533	73	38909
Store 6	2017-01-07	18300	4060	663	85	56355
Store 6	2017-01-08	17332	2205	276	90	24840
Store 6	2017-01-09	19774	3796	390	73	28470
Store 6	2017-01-10	15217	1926	308	98	30184
Store 6	2017-01-11	16542	2545	692	93	64356
Store 6	2017-01-12	17572	2916	333	89	29637
Store 6	2017-01-13	19856	2494	432	104	44928
Store 6	2017-01-14	20361	4587	673	88	59224
Store 6	2017-01-15	17154	2255	256	85	21760
Store 6	2017-01-16	17843	4052	890	92	81880
Store 6	2017-01-17	18494	4071	880	67	58960
Store 6	2017-01-18	18659	3929	558	75	41850
Store 6	2017-01-19	20651	4806	1033	91	94003
Store 6	2017-01-20	17682	3837	529	95	50255
Store 6	2017-01-21	17705	3129	919	82	75358
Store 6	2017-01-22	20042	3871	557	71	39547
Store 6	2017-01-23	18392	2124	298	98	29204
Store 6	2017-01-24	20908	3127	847	96	81312
Store 6	2017-01-25	18312	3700	403	63	25389
Store 6	2017-01-26	18669	3478	355	80	28400
Store 6	2017-01-27	16229	3255	429	90	38610
Store 6	2017-01-28	20302	2390	246	89	21894
Store 6	2017-01-29	17391	2665	388	93	36084
Store 6	2017-01-30	18952	3044	468	103	48204
Store 6	2017-01-31	17704	3917	402	104	41808
Store 6	2017-02-01	17484	2870	581	75	43575
Store 6	2017-02-02	21830	5161	1523	78	118794
Store 6	2017-02-03	16813	1723	381	98	37338
Store 6	2017-02-04	18254	3171	738	94	69372
Store 6	2017-02-05	15990	2489	645	88	56760
Store 6	2017-02-06	20833	4410	765	84	64260
Store 6	2017-02-07	14941	1552	351	88	30888
Store 6	2017-02-08	16544	4106	506	80	40480
Store 6	2017-02-09	19077	4017	1155	81	93555
Store 6	2017-02-10	12832	2466	320	92	29440
Store 6	2017-02-11	15478	3215	858	69	59202
Store 6	2017-02-12	17241	3937	1103	92	101476
Store 6	2017-02-13	17899	4245	1235	71	87685
Store 6	2017-02-14	16115	3913	795	88	69960
Store 6	2017-02-15	16808	3788	945	78	73710
Store 6	2017-02-16	16609	2769	333	106	35298
Store 6	2017-02-17	17287	2699	732	66	48312
Store 6	2017-02-18	15634	2507	589	91	53599
Store 6	2017-02-19	17195	2320	614	111	68154
Store 6	2017-02-20	20245	2644	614	101	62014
Store 6	2017-02-21	18181	2005	261	94	24534
Store 6	2017-02-22	19480	2029	488	88	42944
Store 6	2017-02-23	16480	3298	589	67	39463
Store 6	2017-02-24	19457	4593	1182	87	102834
Store 6	2017-02-25	19292	2266	292	70	20440
Store 6	2017-02-26	13922	3308	697	81	56457
Store 6	2017-02-27	16006	1939	400	80	32000
Store 6	2017-02-28	17598	3874	624	64	39936
Store 6	2017-03-01	14987	2651	381	124	47244
Store 6	2017-03-02	16609	3395	727	95	69065
Store 6	2017-03-03	17057	1979	495	72	35640
Store 6	2017-03-04	16383	3906	1167	86	100362
Store 6	2017-03-05	17386	3606	856	69	59064
Store 6	2017-03-06	18741	2603	384	81	31104
Store 6	2017-03-07	23634	4581	498	86	42828
Store 6	2017-03-08	14019	2181	581	92	53452
Store 6	2017-03-09	20443	3376	439	75	32925
Store 6	2017-03-10	17754	2191	522	94	49068
Store 6	2017-03-11	16618	3681	790	82	64780
Store 6	2017-03-12	17793	4437	1257	67	84219
Store 6	2017-03-13	17022	2198	359	110	39490
Store 6	2017-03-14	21917	2765	565	73	41245
Store 6	2017-03-15	20405	3271	633	89	56337
Store 6	2017-03-16	17289	1778	429	91	39039
Store 6	2017-03-17	17229	2659	783	86	67338
Store 6	2017-03-18	20219	4165	1187	70	83090
Store 6	2017-03-19	20237	3538	807	103	83121
Store 6	2017-03-20	14836	2837	570	81	46170
Store 6	2017-03-21	18379	4351	758	77	58366
Store 6	2017-03-22	22034	4453	698	94	65612
Store 6	2017-03-23	18447	3248	913	75	68475
Store 6	2017-03-24	18245	4286	597	76	45372
Store 6	2017-03-25	15851	2294	625	96	60000
Store 6	2017-03-26	18606	2344	549	127	69723
Store 6	2017-03-27	15694	1618	282	98	27636
Store 6	2017-03-28	17857	2566	425	84	35700
Store 6	2017-03-29	16059	2430	644	114	73416
Store 6	2017-03-30	18824	2803	649	110	71390
Store 6	2017-03-31	21911	2689	699	69	48231
Store 6	2017-04-01	14737	2526	682	75	51150
Store 6	2017-04-02	17483	2507	266	82	21812
Store 6	2017-04-03	20200	4843	706	115	81190
Store 6	2017-04-04	16872	2069	466	41	19106
Store 6	2017-04-05	19476	2708	295	87	25665
Store 6	2017-04-06	17366	2536	643	75	48225
Store 6	2017-04-07	18311	2004	205	117	23985
Store 6	2017-04-08	20246	3745	1094	77	84238
Store 6	2017-04-09	21569	3191	870	82	71340
Store 6	2017-04-10	19103	3151	453	85	38505
Store 6	2017-04-11	19693	3145	461	93	42873
Store 6	2017-04-12	19715	4811	1405	109	153145
Store 6	2017-04-13	19292	2029	602	94	56588
Store 6	2017-04-14	19217	2795	458	90	41220
Store 6	2017-04-15	18804	4484	1307	103	134621
Store 6	2017-04-16	18399	1945	220	68	14960
Store 6	2017-04-17	17135	2534	622	80	49760
Store 6	2017-04-18	16804	4114	749	69	51681
Store 6	2017-04-19	19994	3804	962	88	84656
Store 6	2017-04-20	18367	4389	893	97	86621
Store 6	2017-04-21	16727	2037	428	83	35524
Store 6	2017-04-22	16432	2282	558	99	55242
Store 6	2017-04-23	18221	3296	379	74	28046
Store 6	2017-04-24	14104	3091	425	91	38675
Store 6	2017-04-25	14714	3674	980	109	106820
Store 6	2017-04-26	13876	3093	817	108	88236
Store 6	2017-04-27	19672	2554	458	102	46716
Store 6	2017-04-28	20430	2598	393	83	32619
Store 6	2017-04-29	20242	4564	1305	102	133110
Store 6	2017-04-30	18563	3460	919	78	71682
Store 6	2017-05-01	17631	1839	264	118	31152
Store 6	2017-05-02	19923	3506	934	91	84994
Store 6	2017-05-03	18310	2718	402	80	32160
Store 6	2017-05-04	14960	2308	295	109	32155
Store 6	2017-05-05	16372	2071	496	101	50096
Store 6	2017-05-06	18463	3138	556	79	43924
Store 6	2017-05-07	14308	2928	815	80	65200
Store 6	2017-05-08	21210	4761	1290	107	138030
Store 6	2017-05-09	18103	3533	838	95	79610
Store 6	2017-05-10	19453	4310	1177	75	88275
Store 6	2017-05-11	18008	4335	1196	95	113620
Store 6	2017-05-12	17504	2730	356	102	36312
Store 6	2017-05-13	19398	4423	1181	83	98023
Store 6	2017-05-14	20286	2762	503	73	36719
Store 6	2017-05-15	18030	2320	437	70	30590
Store 6	2017-05-16	18551	2150	336	67	22512
Store 6	2017-05-17	15338	3356	356	61	21716
Store 6	2017-05-18	17683	2394	456	77	35112
Store 6	2017-05-19	20026	4157	594	64	38016
Store 6	2017-05-20	19171	4335	1086	77	83622
Store 6	2017-05-21	18392	2885	752	108	81216
Store 6	2017-05-22	19027	3070	576	81	46656
Store 6	2017-05-23	17898	3650	689	78	53742
Store 6	2017-05-24	14792	3303	917	86	78862
Store 6	2017-05-25	18426	2936	354	98	34692
Store 6	2017-05-26	14383	3534	488	77	37576
Store 6	2017-05-27	19984	2889	665	90	59850
Store 6	2017-05-28	22077	5337	1459	86	125474
Store 6	2017-05-29	20835	3317	526	105	55230
Store 6	2017-05-30	17514	1905	217	82	17794
Store 6	2017-05-31	17075	3317	562	87	48894
Store 6	2017-06-01	18980	4002	950	107	101650
Store 6	2017-06-02	20777	2252	293	100	29300
Store 6	2017-06-03	20585	4522	482	81	39042
Store 6	2017-06-04	18290	4540	1190	94	111860
Store 6	2017-06-05	18724	2261	521	89	46369
Store 6	2017-06-06	21343	4656	579	88	50952
Store 6	2017-06-07	17825	1935	379	111	42069
Store 6	2017-06-08	17308	3603	625	78	48750
Store 6	2017-06-09	18792	4467	669	99	66231
Store 6	2017-06-10	20078	3947	741	57	42237
Store 6	2017-06-11	15998	2293	625	92	57500
Store 6	2017-06-12	18668	1988	321	72	23112
Store 6	2017-06-13	16849	4090	1061	131	138991
Store 6	2017-06-14	18149	2333	565	80	45200
Store 6	2017-06-15	17952	3806	855	76	64980
Store 6	2017-06-16	14706	2874	387	91	35217
Store 6	2017-06-17	18284	3783	791	74	58534
Store 6	2017-06-18	20789	3985	867	97	84099
Store 6	2017-06-19	16814	3477	751	69	51819
Store 6	2017-06-20	15787	3771	768	93	71424
Store 6	2017-06-21	18843	2691	274	61	16714
Store 6	2017-06-22	21379	3051	626	104	65104
Store 6	2017-06-23	19273	4487	911	79	71969
Store 6	2017-06-24	16555	3522	465	72	33480
Store 6	2017-06-25	19951	3899	1048	67	70216
Store 6	2017-06-26	17824	3777	1071	131	140301
Store 6	2017-06-27	18311	2450	491	88	43208
Store 6	2017-06-28	20045	4978	1009	116	117044
Store 6	2017-06-29	18589	2321	620	84	52080
Store 6	2017-06-30	20073	3235	528	71	37488
Store 6	2017-07-01	18972	3843	472	93	43896
Store 6	2017-07-02	16758	3428	515	86	44290
Store 6	2017-07-03	15285	3765	674	111	74814
Store 6	2017-07-04	19003	2073	587	92	54004
Store 6	2017-07-05	15602	2990	534	69	36846
Store 6	2017-07-06	20022	2931	303	73	22119
Store 6	2017-07-07	15470	1880	316	91	28756
Store 6	2017-07-08	16723	1758	475	81	38475
Store 6	2017-07-09	16683	1845	524	101	52924
Store 6	2017-07-10	16268	3177	659	86	56674
Store 6	2017-07-11	14109	1629	401	83	33283
Store 6	2017-07-12	19931	2426	506	130	65780
Store 6	2017-07-13	20140	5026	703	71	49913
Store 6	2017-07-14	16665	1915	429	84	36036
Store 6	2017-07-15	18032	2067	449	84	37716
Store 6	2017-07-16	18954	4154	528	93	49104
Store 6	2017-07-17	17550	1988	325	97	31525
Store 6	2017-07-18	15601	2806	552	93	51336
Store 6	2017-07-19	16088	2831	554	68	37672
Store 6	2017-07-20	17078	3450	705	97	68385
Store 6	2017-07-21	18206	3634	687	101	69387
Store 6	2017-07-22	15485	1878	292	92	26864
Store 6	2017-07-23	17070	3791	972	77	74844
Store 6	2017-07-24	17090	1841	339	64	21696
Store 6	2017-07-25	17265	3987	628	109	68452
Store 6	2017-07-26	17293	4275	1085	73	79205
Store 6	2017-07-27	17975	1882	516	89	45924
Store 6	2017-07-28	17530	3195	863	69	59547
Store 6	2017-07-29	16945	4088	655	72	47160
Store 6	2017-07-30	16653	3339	661	79	52219
Store 6	2017-07-31	19259	3736	561	107	60027
Store 6	2017-08-01	21502	2684	720	73	52560
Store 6	2017-08-02	19949	4890	1005	105	105525
Store 6	2017-08-03	17313	3983	1033	116	119828
Store 6	2017-08-04	17436	3189	929	94	87326
Store 6	2017-08-05	22277	2314	491	87	42717
Store 6	2017-08-06	16054	2679	481	81	38961
Store 6	2017-08-07	18295	3468	370	94	34780
Store 6	2017-08-08	20309	4270	1119	88	98472
Store 6	2017-08-09	21966	3800	381	120	45720
Store 6	2017-08-10	17806	1873	197	102	20094
Store 6	2017-08-11	17934	3840	656	83	54448
Store 6	2017-08-12	20520	3535	916	65	59540
Store 6	2017-08-13	19180	4407	817	77	62909
Store 6	2017-08-14	14940	3662	1091	86	93826
Store 6	2017-08-15	16689	2918	781	75	58575
Store 6	2017-08-16	19729	2702	781	89	69509
Store 6	2017-08-17	19988	4415	508	105	53340
Store 6	2017-08-18	17542	2138	280	89	24920
Store 6	2017-08-19	14142	2720	618	119	73542
Store 6	2017-08-20	15885	1805	282	69	19458
Store 6	2017-08-21	16558	3941	968	103	99704
Store 6	2017-08-22	19979	3619	804	109	87636
Store 6	2017-08-23	17933	4013	474	105	49770
Store 6	2017-08-24	18471	2409	656	97	63632
Store 6	2017-08-25	16513	2248	442	102	45084
Store 6	2017-08-26	21934	2232	651	73	47523
Store 6	2017-08-27	18202	4283	516	88	45408
Store 6	2017-08-28	20251	3687	825	65	53625
Store 6	2017-08-29	17630	3176	618	65	40170
Store 6	2017-08-30	15671	3812	606	90	54540
Store 6	2017-08-31	15650	2921	807	111	89577
Store 6	2017-09-01	14845	1663	168	76	12768
Store 6	2017-09-02	14916	3466	583	81	47223
Store 6	2017-09-03	16323	2404	651	88	57288
Store 6	2017-09-04	18282	4529	625	92	57500
Store 6	2017-09-05	21781	2970	762	80	60960
Store 6	2017-09-06	17178	2423	657	102	67014
Store 6	2017-09-07	21547	4973	598	74	44252
Store 6	2017-09-08	19022	3245	667	68	45356
Store 6	2017-09-09	19916	2807	594	89	52866
Store 6	2017-09-10	17222	3407	924	106	97944
Store 6	2017-09-11	13943	2065	485	63	30555
Store 6	2017-09-12	17548	3856	722	78	56316
Store 6	2017-09-13	18736	4161	1109	75	83175
Store 6	2017-09-14	15775	2848	410	96	39360
Store 6	2017-09-15	18502	3568	905	103	93215
Store 6	2017-09-16	16412	3006	504	74	37296
Store 6	2017-09-17	18467	4394	572	73	41756
Store 6	2017-09-18	17061	2253	366	123	45018
Store 6	2017-09-19	19673	4205	992	81	80352
Store 6	2017-09-20	15633	1835	231	75	17325
Store 6	2017-09-21	18720	1934	529	112	59248
Store 6	2017-09-22	18094	2114	632	104	65728
Store 6	2017-09-23	18986	4407	1074	89	95586
Store 6	2017-09-24	20123	3903	973	78	75894
Store 6	2017-09-25	18994	4153	824	93	76632
Store 6	2017-09-26	16283	2522	271	115	31165
Store 6	2017-09-27	16634	2052	382	75	28650
Store 6	2017-09-28	16963	2721	382	82	31324
Store 6	2017-09-29	18983	3069	346	70	24220
Store 6	2017-09-30	17660	2124	236	65	15340
Store 6	2017-10-01	13432	2280	428	80	34240
Store 6	2017-10-02	19823	3713	931	89	82859
Store 6	2017-10-03	17871	2683	288	82	23616
Store 6	2017-10-04	19713	2025	483	83	40089
Store 6	2017-10-05	16073	3213	446	111	49506
Store 6	2017-10-06	14934	2427	570	108	61560
Store 6	2017-10-07	17549	3692	834	90	75060
Store 6	2017-10-08	19635	2301	375	75	28125
Store 6	2017-10-09	19960	2741	521	78	40638
Store 6	2017-10-10	16515	2313	429	102	43758
Store 6	2017-10-11	20841	2913	511	105	53655
Store 6	2017-10-12	20680	2601	655	88	57640
Store 6	2017-10-13	20581	3896	418	87	36366
Store 6	2017-10-14	16882	2170	263	81	21303
Store 6	2017-10-15	16145	2227	625	102	63750
Store 6	2017-10-16	19000	2861	361	95	34295
Store 6	2017-10-17	15950	3724	1019	54	55026
Store 6	2017-10-18	17782	4405	1005	94	94470
Store 6	2017-10-19	16164	3847	588	90	52920
Store 6	2017-10-20	16832	2663	379	76	28804
Store 6	2017-10-21	19038	4591	542	95	51490
Store 6	2017-10-22	18582	3470	576	83	47808
Store 6	2017-10-23	17325	3925	1090	76	82840
Store 6	2017-10-24	16430	2525	691	98	67718
Store 6	2017-10-25	23874	3040	776	79	61304
Store 6	2017-10-26	18494	3775	766	89	68174
Store 6	2017-10-27	15270	3598	551	104	57304
Store 6	2017-10-28	18942	3327	513	94	48222
Store 6	2017-10-29	16825	2261	298	99	29502
Store 6	2017-10-30	16289	3037	687	86	59082
Store 6	2017-10-31	18068	1917	492	103	50676
Store 6	2017-11-01	19228	2379	484	87	42108
Store 6	2017-11-02	16912	3850	493	90	44370
Store 6	2017-11-03	20722	4074	1019	76	77444
Store 6	2017-11-04	20341	3286	955	78	74490
Store 6	2017-11-05	16673	3491	428	89	38092
Store 6	2017-11-06	13237	2820	552	95	52440
Store 6	2017-11-07	18497	2965	305	93	28365
Store 6	2017-11-08	14731	1913	420	101	42420
Store 6	2017-11-09	16902	2423	619	93	57567
Store 6	2017-11-10	17467	1933	502	69	34638
Store 6	2017-11-11	20814	3718	1107	127	140589
Store 6	2017-11-12	16465	2471	266	94	25004
Store 6	2017-11-13	17575	2228	402	67	26934
Store 6	2017-11-14	18074	2493	713	86	61318
Store 6	2017-11-15	19429	4780	1121	74	82954
Store 6	2017-11-16	21009	3447	553	86	47558
Store 6	2017-11-17	21312	3193	773	103	79619
Store 6	2017-11-18	17256	2079	365	106	38690
Store 6	2017-11-19	18570	2980	484	68	32912
Store 6	2017-11-20	16245	2243	307	103	31621
Store 6	2017-11-21	20112	4920	846	95	80370
Store 6	2017-11-22	17626	2920	812	81	65772
Store 6	2017-11-23	17154	2034	555	79	43845
Store 6	2017-11-24	19743	2930	348	71	24708
Store 6	2017-11-25	18474	2706	461	79	36419
Store 6	2017-11-26	19905	2941	794	119	94486
Store 6	2017-11-27	18606	2762	523	89	46547
Store 6	2017-11-28	16885	2076	350	100	35000
Store 6	2017-11-29	19144	3404	895	77	68915
Store 6	2017-11-30	19126	3029	895	63	56385
Store 6	2017-12-01	17575	2518	457	99	45243
Store 6	2017-12-02	17696	3840	843	84	70812
Store 6	2017-12-03	18603	2142	293	88	25784
Store 6	2017-12-04	16619	4149	1003	91	91273
Store 6	2017-12-05	20051	2123	635	103	65405
Store 6	2017-12-06	20385	4727	1160	77	89320
Store 6	2017-12-07	16733	4128	1101	95	104595
Store 6	2017-12-08	16558	2251	278	107	29746
Store 6	2017-12-09	19125	2347	550	82	45100
Store 6	2017-12-10	16040	1660	324	105	34020
Store 6	2017-12-11	20388	2147	240	94	22560
Store 6	2017-12-12	18387	2190	454	85	38590
Store 6	2017-12-13	18051	3999	510	90	45900
Store 6	2017-12-14	18249	2153	358	90	32220
Store 6	2017-12-15	19126	3601	856	108	92448
Store 6	2017-12-16	16642	3424	926	89	82414
Store 6	2017-12-17	16896	3157	613	72	44136
Store 6	2017-12-18	17429	3958	451	90	40590
Store 6	2017-12-19	19729	3712	467	93	43431
Store 6	2017-12-20	15252	1682	355	106	37630
Store 6	2017-12-21	19594	3679	553	95	52535
Store 6	2017-12-22	19074	3187	620	88	54560
Store 6	2017-12-23	19298	4576	763	104	79352
Store 6	2017-12-24	16725	4020	1128	103	116184
Store 6	2017-12-25	14363	2676	618	61	37698
Store 6	2017-12-26	15409	2743	485	77	37345
Store 6	2017-12-27	19552	2438	470	82	38540
Store 6	2017-12-28	16836	2032	380	88	33440
Store 6	2017-12-29	18062	3137	905	73	66065
Store 6	2017-12-30	19049	4249	1150	104	119600
Store 6	2017-12-31	16606	1924	214	70	14980
Store 6	2018-01-01	12970	3056	800	104	83200
Store 6	2018-01-02	18956	3055	706	64	45184
Store 6	2018-01-03	19358	3005	566	72	40752
Store 6	2018-01-04	16944	3140	587	88	51656
Store 6	2018-01-05	18195	3766	746	91	67886
Store 6	2018-01-06	21746	4168	1057	103	108871
Store 6	2018-01-07	18690	2033	346	83	28718
Store 6	2018-01-08	17831	2440	282	87	24534
Store 6	2018-01-09	19023	4187	1090	104	113360
Store 6	2018-01-10	16505	2107	300	55	16500
Store 6	2018-01-11	19286	3361	566	86	48676
Store 6	2018-01-12	17957	2187	341	75	25575
Store 6	2018-01-13	16679	3505	422	104	43888
Store 6	2018-01-14	19491	4254	1122	101	113322
Store 6	2018-01-15	15448	2658	593	70	41510
Store 6	2018-01-16	16687	3401	694	116	80504
Store 6	2018-01-17	18659	3729	440	88	38720
Store 6	2018-01-18	15867	2109	303	75	22725
Store 6	2018-01-19	15615	3520	700	74	51800
Store 6	2018-01-20	20437	3166	487	111	54057
Store 6	2018-01-21	18811	2445	433	92	39836
Store 6	2018-01-22	21068	2164	534	80	42720
Store 6	2018-01-23	14176	2625	446	97	43262
Store 6	2018-01-24	20451	3209	904	78	70512
Store 6	2018-01-25	20223	2821	746	82	61172
Store 6	2018-01-26	18680	4540	560	91	50960
Store 6	2018-01-27	16842	1851	319	102	32538
Store 6	2018-01-28	18359	4496	473	93	43989
Store 6	2018-01-29	16275	1962	239	78	18642
Store 6	2018-01-30	21161	2422	641	91	58331
Store 6	2018-01-31	16908	3444	877	76	66652
Store 6	2018-02-01	15012	3348	803	106	85118
Store 6	2018-02-02	18854	2860	475	102	48450
Store 6	2018-02-03	16176	3505	1035	107	110745
Store 6	2018-02-04	17808	4102	805	101	81305
Store 6	2018-02-05	16508	2758	764	99	75636
Store 6	2018-02-06	15643	2487	590	74	43660
Store 6	2018-02-07	22570	3217	665	99	65835
Store 6	2018-02-08	19276	2994	465	87	40455
Store 6	2018-02-09	15617	1833	245	77	18865
Store 6	2018-02-10	19799	3340	485	61	29585
Store 6	2018-02-11	16117	3924	647	68	43996
Store 6	2018-02-12	18371	2983	712	66	46992
Store 6	2018-02-13	17641	3957	688	98	67424
Store 6	2018-02-14	19382	2129	549	80	43920
Store 6	2018-02-15	19386	3658	1052	70	73640
Store 6	2018-02-16	20042	4084	603	78	47034
Store 6	2018-02-17	19142	3518	971	74	71854
Store 6	2018-02-18	18958	2900	579	86	49794
Store 6	2018-02-19	15075	3103	901	62	55862
Store 6	2018-02-20	21213	3818	1065	65	69225
Store 6	2018-02-21	17188	3250	674	69	46506
Store 6	2018-02-22	15338	1587	234	85	19890
Store 6	2018-02-23	19858	2741	581	81	47061
Store 6	2018-02-24	14578	2922	507	118	59826
Store 6	2018-02-25	21369	3898	605	72	43560
Store 6	2018-02-26	16729	3473	549	83	45567
Store 6	2018-02-27	19373	3005	736	73	53728
Store 6	2018-02-28	22479	3507	692	90	62280
Store 6	2018-03-01	18615	2408	634	79	50086
Store 6	2018-03-02	13303	1701	258	83	21414
Store 6	2018-03-03	16616	2186	363	97	35211
Store 6	2018-03-04	20207	4659	783	69	54027
Store 6	2018-03-05	16520	2849	361	104	37544
Store 6	2018-03-06	19846	2325	561	91	51051
Store 6	2018-03-07	19784	3040	781	83	64823
Store 6	2018-03-08	18515	4584	954	72	68688
Store 6	2018-03-09	15873	2790	386	87	33582
Store 6	2018-03-10	19965	4681	1054	89	93806
Store 6	2018-03-11	19306	2209	329	66	21714
Store 6	2018-03-12	21214	3753	1046	61	63806
Store 6	2018-03-13	16680	2761	495	91	45045
Store 6	2018-03-14	17981	3139	586	115	67390
Store 6	2018-03-15	17170	3531	1049	95	99655
Store 6	2018-03-16	15860	2252	300	82	24600
Store 6	2018-03-17	22380	3690	1017	87	88479
Store 6	2018-03-18	15958	3033	821	98	80458
Store 6	2018-03-19	15664	3672	552	115	63480
Store 6	2018-03-20	15433	3551	899	86	77314
Store 6	2018-03-21	19683	3970	580	81	46980
Store 6	2018-03-22	15030	2020	233	88	20504
