_id,_class,tenantId,storeId,storeName,timeZone,deviceId,deviceName,eventStartDateTime,eventEndDateTime,menuName,menuId,className,modelName,deviceType,pathId,pathName
ObjectId(5b3975c8c066fc678ff3fd3f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:29,2018-07-02T00:43:35,Visualizer,5b3826bbc066fc3a7229234c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a7229234c,Podium>NEW CARS>Choose Your Model>TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd3e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:25,2018-07-02T00:43:26,Brochure,5b3826bbc066fc3a7229234a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bbc066fc3a7229234a,Podium>NEW CARS>Choose Your Model>ASTRAS>Brochure
ObjectId(5b3975c8c066fc678ff3fd3d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:23,2018-07-02T00:43:25,Videos,5b3826bb6e249a32f5db4c96,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4c96,Podium>NEW CARS>Choose Your Model>ASTRAS>Videos
ObjectId(5b3975c8c066fc678ff3fd3c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:22,2018-07-02T00:43:23,Accessories,5b3826bb6e249a32f5db4ca4,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4ca4,Podium>NEW CARS>Choose Your Model>ASTRAS>Accessories
ObjectId(5b3975c8c066fc678ff3fd3b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:17,2018-07-02T00:43:22,Visualizer,5b3826bb6e249a32f5db4c99,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4c99,Podium>NEW CARS>Choose Your Model>ASTRAS>Visualizer
ObjectId(5b3975c8c066fc678ff3fd3a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:11,2018-07-02T00:43:16,Visualizer,5b3826bb6e249a32f5db4c9b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bb6e249a32f5db4c9b,Podium>NEW CARS>Choose Your Model>VIVA>Visualizer
ObjectId(5b3975c8c066fc678ff3fd39),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:04,2018-07-02T00:43:09,Visualizer,5b3826bb6e249a32f5db4c95,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c95,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Visualizer
ObjectId(5b3975c8c066fc678ff3fd38),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:56,2018-07-02T00:43:02,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b3975c8c066fc678ff3fd37),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:51,2018-07-02T00:42:55,Visualizer,5b3826bb6e249a32f5db4c93,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c93,Podium>NEW CARS>Choose Your Model>ADAM>Visualizer
ObjectId(5b3975c8c066fc678ff3fd36),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:45,2018-07-02T00:42:47,Visualizer,5b3826bb6e249a32f5db4c99,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4c99,Podium>NEW CARS>Choose Your Model>ASTRAS>Visualizer
ObjectId(5b3975c8c066fc678ff3fd35),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:41,2018-07-02T00:42:43,Visualizer,5b3826bb6e249a32f5db4c9b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bb6e249a32f5db4c9b,Podium>NEW CARS>Choose Your Model>VIVA>Visualizer
ObjectId(5b3975c8c066fc678ff3fd34),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:39,2018-07-02T00:42:41,Accessories,5b3826bbc066fc3a72292358,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bbc066fc3a72292358,Podium>NEW CARS>Choose Your Model>VIVA>Accessories
ObjectId(5b3975c8c066fc678ff3fd33),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:37,2018-07-02T00:42:39,Visualizer,5b3826bb6e249a32f5db4c9b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bb6e249a32f5db4c9b,Podium>NEW CARS>Choose Your Model>VIVA>Visualizer
ObjectId(5b3975c8c066fc678ff3fd32),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:33,2018-07-02T00:42:35,Brochure,5b3826bb6e249a32f5db4c8d,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8d,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Brochure
ObjectId(5b3975c8c066fc678ff3fd30),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:32,2018-07-02T00:42:33,Accessories,5b3826bb6e249a32f5db4c8c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8c,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Accessories
ObjectId(5b3975c8c066fc678ff3fd31),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:33,2018-07-02T00:42:33,Videos,5b3826bb6e249a32f5db4c97,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c97,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Videos
ObjectId(5b3975c8c066fc678ff3fd2f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:08,2018-07-02T00:42:32,Visualizer,5b3826bb6e249a32f5db4c95,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c95,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Visualizer
ObjectId(5b3975c8c066fc678ff3fd2e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:03,2018-07-02T00:42:04,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b3975c8c066fc678ff3fd2d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:02,2018-07-02T00:42:03,Insurance,5b3826b76e249a32f5db4c81,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b76e249a32f5db4c81,Podium>OWNERSHIP>Insurance
ObjectId(5b3975c8c066fc678ff3fd2c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:42:00,2018-07-02T00:42:02,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b3975c8c066fc678ff3fd2b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:58,2018-07-02T00:42:00,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b3975c8c066fc678ff3fd2a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:55,2018-07-02T00:41:57,Videos,5b3826bb6e249a32f5db4c9e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c9e,Podium>NEW CARS>Choose Your Model>ADAM>Videos
ObjectId(5b3975c8c066fc678ff3fd28),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:53,2018-07-02T00:41:55,Visualizer,5b3826bb6e249a32f5db4c93,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c93,Podium>NEW CARS>Choose Your Model>ADAM>Visualizer
ObjectId(5b3975c8c066fc678ff3fd29),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:55,2018-07-02T00:41:55,Accessories,5b3826bb6e249a32f5db4ca2,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4ca2,Podium>NEW CARS>Choose Your Model>ADAM>Accessories
ObjectId(5b3975c8c066fc678ff3fd27),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:51,2018-07-02T00:41:52,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b3975c8c066fc678ff3fd26),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:50,2018-07-02T00:41:51,Videos,5b3826bbc066fc3a72292346,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292346,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Videos
ObjectId(5b3975c8c066fc678ff3fd25),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:49,2018-07-02T00:41:50,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b3975c8c066fc678ff3fd24),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:47,2018-07-02T00:41:49,Videos,5b3826bbc066fc3a72292346,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292346,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Videos
ObjectId(5b3975c8c066fc678ff3fd23),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:45,2018-07-02T00:41:47,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b3975c8c066fc678ff3fd22),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:41:42,2018-07-02T00:41:45,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
